id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63
N1719,0.008658566,-5.630132e-05,0.003364964,-0.0029380093,0.00118111,0.014888205,0.00063818495,-0.012528863,0.009538216,-0.0072698025,0.017763361,-0.005968208,0.012416527,0.018715922,-0.00013040248,0.0014081611,-0.0037694408,-0.020652328,0.008881319,0.0043773563,-3.118801,0.0007699514,0.0037754476,0.0053175073,0.0010565817,0.009355296,-0.0105593875,-0.47635746,-0.017146654,-0.011780217,0.013894869,-0.0026423924,-0.010897505,0.0003889714,0.011748288,0.012674317,0.007633748,-0.015648242,0.018887758,0.0007212501,-0.0038462705,-0.012162931,0.0013308256,-0.026263848,0.016963301,-0.0057373843,-0.007110936,0.009987392,-0.011162593,-0.0018645226,-0.0101102125,-0.01555572,0.022288486,0.007151194,-0.017091703,-0.7695833,-0.024915585,-0.0026172898,0.0018032143,0.593237,-0.002200512,-0.015652902,-0.00061509275,-0.0026596359
N825,0.013588332,-0.0024201227,0.0034511334,-0.0052367854,0.0026343167,0.016144829,-0.0030947553,-0.012897141,0.0070669195,-0.01093972,0.013560398,-0.006959464,0.011474141,0.020249883,-0.0024561316,-0.003336131,-0.012465056,-0.027842538,0.011832126,0.005086775,-3.7943616,-0.0030246265,0.0057377284,0.008435356,0.0012252349,0.01061104,-0.01333749,-0.7092262,-0.018254355,-0.0147486385,0.011940429,-0.007580687,-0.009317118,-0.001169851,0.014908686,0.012877966,0.011417842,-0.014086191,0.024495134,0.0016895485,-0.0037113377,-0.02051113,0.0007783944,-0.028187973,0.01597961,-0.005701789,-0.0067293514,0.0116095785,-0.017947394,0.0005563249,-0.012824159,-0.023188146,0.028701695,0.007101425,-0.020807518,-0.4353593,-0.025727903,-0.0077823848,0.0044573355,0.66819054,-0.0014666135,-0.016759096,-0.0032598493,-0.006793616
N3731,-0.010642683,-0.013785966,0.02128032,0.0020961475,-0.0017479099,0.003204742,0.004415379,-0.018185468,0.033251517,0.01484459,0.026685229,-0.039009262,-0.0028180168,0.0034310522,0.007130789,0.010357776,-0.011671186,-0.00501686,0.013444923,-0.0042408025,0.3305489,0.018284125,-0.004126138,0.020260153,0.033192933,-0.0013252785,0.0042726165,-0.5086131,-0.040867973,-0.007553899,0.030245991,0.0019166,-0.016406905,0.009716187,-0.00877771,0.008343297,-0.012850113,-0.039853927,0.009772711,0.0031082197,0.0070376615,0.0074027213,0.003733204,-0.03435419,0.034394108,-0.019654067,0.003164817,0.008265472,-0.0063339383,-0.013777027,-0.010911648,-0.003527532,0.013860632,-0.0019941623,-0.0029615592,-1.3414106,-0.046120357,0.030620268,0.017528076,-0.9475425,0.0017831653,-0.027834224,0.006349913,0.005987927
N2407,-0.013307909,0.0019415886,-0.0047681434,0.00052922196,0.006809106,0.015317589,0.012470169,-0.016616544,0.005235016,0.0063793235,-0.007913215,-0.025451401,-0.0177529,0.0063667693,-0.009628064,-0.0048797657,-0.018063946,-0.0075296746,0.01697417,0.009385419,-0.77947336,0.017899102,-0.0075580045,0.025079716,0.008861584,-0.004972029,0.0053563844,-0.18613568,-0.01888958,-0.005039394,0.025380716,-0.0029815775,-0.007843338,-0.0022365986,0.008412312,0.008491459,0.0014037612,-0.014808898,0.019207472,0.0066073826,0.011511598,-0.008924923,0.010945318,-0.007551053,-0.0006259633,-0.0005140777,-0.0005796951,0.0041774292,-0.002002419,-0.00467524,-0.005812299,-0.015431038,0.024234425,-0.00869088,-0.010138147,1.8786669,-0.021050628,0.0029366105,0.03152073,0.24725346,0.0025440438,-0.012965133,-0.008818456,0.0032664703
N4631,0.002585952,-0.004621664,-0.0026585814,-0.005226403,-0.00012489097,0.01861858,0.015329768,-0.0072630458,0.0028586236,-0.019434804,-0.0152125405,-0.020122431,-0.013694001,0.004044429,-0.002201142,-0.008874676,-0.011049134,-0.011188825,-0.001542637,-0.00091007014,-1.5848399,-0.012218682,-0.00033783872,0.022079667,-0.011421292,-0.012893913,-0.011236621,1.274722,0.009864541,0.007919971,0.017612362,-0.009979452,0.0020132437,0.01308319,0.001560525,0.014716796,-0.0009704474,0.0012867075,0.024711376,-0.002487423,0.002003631,-0.00021334646,-0.0028750002,-0.00054844684,-5.0567927e-05,0.00055596506,-0.004626914,0.00390529,-0.009557609,-0.0017810559,-0.016274659,-0.0055635264,0.0037655353,-0.0035254909,-0.0027048413,0.40592507,-0.03290352,-0.014722063,0.019726254,-0.53104424,0.006143932,0.0043265163,0.006574408,0.02078031
N2602,0.00043784434,-0.013538282,-0.0011556784,0.0051944135,0.01436686,0.025490388,0.0046219584,-0.008212392,0.03206029,0.025462383,0.008600407,-0.0220598,-0.0422568,0.00097029365,0.004052192,0.021043645,0.00661114,-0.0032019268,0.0135567505,-0.02359081,0.772877,0.0053857835,-0.0053948252,0.010951586,0.025685491,0.021738008,-0.010567692,-1.7656289,-0.019641884,0.010099229,0.01671726,0.0016505531,-0.012881798,0.03926792,-0.022137202,0.013034873,-0.029395556,-0.016709879,0.0014532929,0.027810827,0.012221357,0.054880265,0.0017306646,-0.040254638,0.04365616,-0.018253833,0.001653989,0.019273581,-0.0031302555,0.012731594,0.003468389,-0.0008675726,-0.0033972932,0.004555036,-0.0055175885,0.38854983,-0.049510084,0.035969097,0.0019780577,-1.2641015,0.004936049,-0.0050201993,0.023737442,0.030878924
N612,-0.0043409094,-0.0028373816,-0.008904579,0.0007219671,0.012075655,0.0056824265,-4.114176e-05,-0.009071778,0.0068914224,0.008838833,-0.027210461,-0.00047720698,-0.015909098,0.01447104,-0.0045786384,-0.007893827,-0.013530482,-0.0069674985,0.006880452,-0.0015012394,-0.7031004,0.020972522,-0.015540419,0.016225306,0.003297753,0.00418309,0.0030443966,-0.8791104,-0.02276573,-0.0034979312,0.0010435128,-0.0012455649,-0.000105090374,-0.0043221517,0.008764464,-0.0053171455,0.0037979875,-0.009181263,0.009897519,0.011206906,0.004775884,-0.00042798897,0.013490116,-0.015528396,-0.005122273,0.0010833517,-0.007403497,0.0039537065,0.0028470678,0.0053712544,0.0076316656,-0.026636332,0.01756239,-0.0031345414,-0.020175705,2.8490145,-0.0062629706,-0.0008191609,0.0140237715,1.7560861,0.0007128619,-0.0018339477,-0.0029802534,-0.006551203
N1576,-0.0096053025,-0.007429389,0.008535407,-0.007999404,0.0008912403,0.013921478,0.0022175934,-0.016633961,0.012717471,-0.001552139,0.015791204,-0.022297032,-0.0013233038,0.00421296,-0.0056376643,-0.0031625838,-0.012147763,-0.012038291,0.013722705,0.0074146977,-1.2886456,0.0061421636,0.00036228492,0.019605672,0.015268945,0.0014918521,-0.00017125675,-0.2537525,-0.0202841,-0.0058400105,0.030869063,-0.00024490122,-0.010360161,0.0021558672,-0.003212408,0.014668348,-0.0026716327,-0.017132832,0.01823249,-0.0026775755,0.0054046544,-0.00764522,0.0037365935,-0.017545575,0.008255886,-0.0076936656,-0.004579145,0.010488096,-0.010379824,-0.010371079,-0.013053809,-0.009795869,0.020626359,0.00019408524,-0.0091792615,-0.13932924,-0.027676782,0.0022532893,0.017227633,0.13876894,-0.0072283107,-0.018592602,0.002735319,0.0050754724
N4903,-0.014636984,-0.0036473228,-0.0034931183,-0.0010452672,0.0070804614,0.0051917587,-0.0027433366,-0.012571467,0.011516013,0.008502055,-0.011195055,-0.006350805,-0.008342143,0.008732983,-0.0058349003,-0.007780957,-0.012630859,-0.0051667807,0.009880473,0.002451258,-0.61269027,0.019935982,-0.0116174035,0.01874698,0.008687482,0.0014440238,0.00652524,-0.5834428,-0.025881918,-0.0052356175,0.015456031,0.0036748408,-0.003370662,-0.0049282634,0.0024490342,-0.0028301885,0.0029396627,-0.011447327,0.010275248,0.008155833,0.0071333083,-0.0040306663,0.016905904,-0.013002309,-0.0046181222,0.000911672,-0.0068487455,0.0043972014,0.0057896413,-0.0013950394,-0.00033540282,-0.018795164,0.020704156,9.128816e-06,-0.017531013,2.1279898,-0.013089472,0.0011374166,0.016415946,1.3785446,-0.0052519483,-0.005875027,-0.00027802348,-0.0036371734
N2037,-0.0032111872,-0.016591018,0.0067391,-0.001574917,0.0016413473,0.011030552,0.006499314,-0.021240762,0.012986595,-0.015812019,0.013921283,0.0035434528,-0.00751979,0.0010920058,-0.0015608396,0.0056208754,-0.00086082227,-0.020438394,-0.0088191535,-0.018230792,-0.7415174,0.010936238,-0.0011033568,0.0031068504,-0.005923788,0.015459079,-0.012925192,-0.9807706,-0.009376174,0.013964569,0.00083449815,-0.0029085388,0.00087348017,0.0072061545,0.0023043046,0.016811406,-0.012867352,0.00046411777,0.018061657,-0.0051058703,-0.007175537,0.0066538597,-0.0008256996,-0.024205165,0.0067208973,-0.016653929,-0.0170615,-0.00673963,-0.016077926,-0.0029380368,-0.015919095,-8.9375455e-05,-0.0018583026,0.0069725215,-0.0009620466,-0.3364217,-0.020588346,0.011604994,-0.00029547294,1.6604557,-0.011571202,-0.0010460295,0.019146562,0.00883315
N1832,0.014180383,-0.010707855,0.011719623,-0.0025981283,0.024960076,0.0075952117,0.00075227127,-0.0053808,0.06388464,0.06368716,-0.01743531,-0.0108086215,-0.025046393,0.028904743,0.005639296,0.031413347,0.047836877,0.010589195,0.015975496,-0.03322791,1.4748672,0.035049256,-0.00173399,-0.011619767,0.024574243,0.051342867,-0.012799069,-3.9825768,-0.021727808,0.019602785,0.018303752,0.009225716,-0.0095061995,0.032354802,-0.035251196,0.00031212467,-0.050583057,-0.012271345,-0.045778327,0.050249442,0.015700847,0.081507325,-0.024485677,-0.055575777,0.040539734,0.010019254,0.0062517426,0.0401554,0.03447865,0.02475994,0.0019598897,0.005554859,-0.010698223,-0.0008542949,0.0019497436,1.4196496,-0.05608009,0.042423554,0.012912768,-0.7621198,0.03709587,0.011125645,0.061812926,0.032970537
N4115,-0.0062395893,-0.01509258,-0.0018000485,0.004170368,0.0067588477,0.016332543,0.009785256,-0.013747551,0.036572024,0.020598438,0.0059262626,-0.026212607,-0.028216772,0.0069499034,0.0001207577,0.021641884,0.015843518,-0.0024163795,0.004206196,-0.02620227,0.60193306,0.016409673,-0.008203541,0.0138171725,0.0187968,0.017204972,-0.0041634184,-2.5010388,-0.017244438,0.021671323,0.027416179,0.00987967,-0.008610142,0.034573678,-0.013135821,0.018724585,-0.028096503,-0.016073808,0.008342403,0.01716292,0.007940294,0.04963302,-0.007889114,-0.030498754,0.026782049,-0.01092123,-0.0051275487,0.013620391,0.003204971,-0.0005669143,-0.010936342,0.008651014,-0.007586964,0.0058601853,-0.00026039022,-0.2529421,-0.04268831,0.03680374,0.0110105835,-0.09960422,0.00048827866,-0.0023243905,0.03589169,0.026106553
N1090,-0.0005446261,-0.011572526,-0.0030815124,0.0062942044,0.006988959,0.009499337,0.012453089,-0.011706539,0.02768373,0.014000551,-0.015855715,-0.012194236,-0.01946805,0.016351214,-0.00047372436,0.018073592,0.022293983,-0.0076149846,0.004963521,-0.023526574,0.0719753,0.01989559,-0.006443333,-0.0012421665,-0.0047539207,0.017744537,-0.0077285245,-3.2206216,-0.009845525,0.03154012,0.013163888,0.004637387,0.0006365567,0.028755024,-0.010851852,0.019952342,-0.029076498,-0.0035712086,0.0056128195,0.024326243,0.011405668,0.05213453,-0.007716363,-0.029519096,0.017431535,0.0017303529,-0.006175312,0.0044894367,0.011242051,0.013752618,-0.012605926,0.00890573,-0.014339888,0.006404876,0.0019543872,0.8207668,-0.031914845,0.025748467,0.008363659,0.77671176,0.007537611,0.011421817,0.05055029,0.02412138
N3403,0.028287558,-0.013230766,0.0076876823,-0.006572001,0.030937945,0.0025238101,-0.005961752,0.015055784,0.04499093,0.0672396,-0.03960173,0.008426603,-0.030450378,0.019977398,-0.0004786274,0.055407114,0.029351208,0.0032597631,0.020770168,-0.045806106,3.966832,0.012651717,-0.015378134,-0.0033036098,0.026374971,0.061342683,-0.025779273,-2.285393,-0.018604748,-0.0058461777,-0.013266614,0.0053287446,-0.010786073,0.033637777,-0.03900641,-0.02175435,-0.05729451,-0.0067901243,-0.058209334,0.032285817,0.013922859,0.060951475,-0.027813122,-0.045202296,0.06249581,-0.001518195,0.0013369262,0.06052264,0.010782582,0.025404392,0.018442262,-0.021775883,0.003205872,-0.0076371212,0.019842742,2.7501152,-0.0077816085,0.044987764,-0.015945744,-0.99696195,0.04211668,0.0057092365,0.02069756,0.008773599
N3191,-0.008373653,-0.014351766,0.01017631,-0.0058468897,-0.008775422,0.001643153,0.012079131,-0.024080012,0.021745156,-0.0056520794,0.018490605,-0.016054185,0.007640952,0.0065101334,0.0017150639,0.0012748856,-0.015416983,-0.0075616348,0.0064386283,-0.007295672,0.3095648,0.020391004,0.0077396077,0.018307904,0.0015825393,0.0033896375,-0.009934411,0.63636976,-0.016027674,-0.0041182437,0.027418176,-0.0029355432,-0.0018362409,-0.0006076478,-0.0050913687,0.0068022604,-0.0008922135,-0.00756536,0.017440893,-0.0029063027,0.008847072,-0.0035730675,0.0034333556,-0.012878699,0.0058078677,-0.0051507833,-0.012923974,-0.0071056127,0.0020852888,-0.01867534,-0.010131563,-0.004218193,0.006445498,0.0024694975,0.005001509,0.10290626,-0.040347952,0.005430778,0.02012539,-0.341,-0.00091750524,-0.0038315922,0.01249079,0.0066586896
N2998,-0.0077193473,-0.006410305,0.019334251,-0.0064515853,-0.0068575726,-0.001416325,0.008887243,-0.020654961,0.024766285,-0.003585009,0.021763846,-0.025843237,0.011740852,0.007086056,0.008459862,0.0045710313,-0.012121602,-0.0022184025,0.006804766,-0.003094314,-0.29160553,0.012859108,0.007280656,0.01876884,0.007940381,-0.0020151068,-0.0047702217,0.58231837,-0.02040446,-0.008395045,0.036648832,-0.0016557369,-0.004178573,-0.0005293594,-0.0036914318,0.007721376,-0.0015275931,-0.018573813,0.0078010163,-0.0013660112,0.01072311,0.00039586143,-0.0034050425,-0.017420411,0.015254267,-0.002011395,0.001990201,0.00065551064,0.007368293,-0.01968651,-0.0059286137,-0.0039881216,0.008834403,0.0023954802,0.00063570717,-0.5487375,-0.049635205,0.008704995,0.024981627,-0.7767993,-0.00046383924,-0.013160061,0.015382101,0.007817871
N1976,-0.010413023,0.00920513,-0.013846601,0.012270472,0.008351056,0.010810793,0.005341155,-0.013071012,-0.003278474,0.022283789,-0.026389502,-0.015100989,-0.019479908,0.011308099,-0.008751857,-0.007895757,-0.026327066,-0.0031008164,0.01946231,0.020748341,-1.3828237,0.028550608,-0.017333958,0.014236364,0.004223607,-0.0031070637,0.011227713,-0.09270817,-0.027032034,-0.01601328,0.0048232144,0.00391993,-0.013096218,-0.016639357,0.009821258,-0.011625206,0.011950281,-0.019847391,0.011808685,0.024914825,0.0147285275,-0.013105052,0.021582713,-0.007694886,-0.0018934513,0.011390479,0.002947436,0.0043777646,0.010106113,0.0071573006,0.009370369,-0.034377776,0.036307953,-0.009836789,-0.025108758,3.7670603,-0.0027824088,0.0046597663,0.032286417,0.9938291,0.008705391,-0.012807038,-0.025201743,-0.012373479
N785,0.0058317217,-0.008364023,-0.002664424,-0.0065282253,-0.008608195,0.019673973,0.012783021,-0.018955743,0.0075361338,-0.020949034,0.0006950887,-0.0054228785,-0.0065081357,0.012055688,0.0028969499,-0.0064760493,-0.009633224,-0.012002453,0.005668138,-0.0031824112,-1.9516499,0.0018653851,0.010595415,0.012462939,-0.023258487,0.0064560887,-0.013290137,1.060395,-0.0003639623,0.004122809,0.016075658,-0.0032527547,0.0018745646,-0.0025188252,0.00443834,0.010556228,0.0050067906,0.008058924,0.026050853,0.008701171,0.0057894145,-0.004954648,0.0010233446,-0.007083714,0.0070609422,0.0041188593,-0.009434218,-0.0112199765,-0.0056415,-0.005474693,-0.009309405,-0.010944628,0.0051370542,0.00317122,-0.0060343803,0.63359946,-0.033102438,-0.012189927,0.014460365,0.38586408,-0.0009147435,0.004130332,0.014439369,0.010097178
N4,0.029574094,-0.0144370245,0.014488582,-0.009235029,0.034690693,0.0010769638,-0.0072544804,0.015186918,0.046787478,0.061516058,-0.03470488,0.0037039309,-0.02557121,0.017908845,0.0015109648,0.051403586,0.031797096,0.004052945,0.017962689,-0.046201833,3.7001057,0.012075263,-0.0064031,-0.002553108,0.030498639,0.05975776,-0.027597094,-2.1804366,-0.020904632,-0.006682998,-0.012111134,0.0058804313,-0.013590486,0.027647376,-0.036599834,-0.025775714,-0.051511154,-0.0015648814,-0.05901506,0.032387972,0.010862655,0.058822922,-0.024652647,-0.04025892,0.062703356,-0.00032694233,0.00064365525,0.053088542,0.014611163,0.029699504,0.019405743,-0.021055432,0.0037153636,-0.0021356165,0.017205074,2.1499605,-0.019458486,0.039461453,-0.0099852,-1.1918758,0.043279234,0.007196072,0.023477925,0.018319922
N2997,-0.01362442,-0.008443208,-0.0047727325,-0.0011361017,-0.0010555792,0.011973103,0.012661805,-0.019607456,0.019835612,0.0052974066,0.0053816973,-0.004330993,-0.006026873,0.0106539605,0.0011193606,0.0035650658,0.004506091,0.0029595068,0.00667419,-0.008942009,0.7069114,0.023326198,-0.0020587102,0.013395184,-0.0022405554,0.00622363,-0.0005584278,0.48149607,-0.015338847,0.0051729986,0.022243945,0.0047382195,-0.004400513,-0.005489191,0.0029377418,0.0016626503,-0.012790862,-0.002952302,0.007031386,0.00361105,0.0120096505,0.0062785586,0.0066473507,-0.00994173,0.010521331,0.0041351924,-0.011365178,-0.002871574,0.007385548,-0.00472439,-0.007844279,-0.0026055747,0.006313428,-0.0066977227,-0.0019970026,1.5262358,-0.02289671,0.0060294294,0.008647681,0.47207487,-0.0007166399,-0.0032720428,0.010092418,-0.0006666751
N3068,-0.00587777,-0.0107841445,0.0057509816,-6.3241816e-05,0.006787828,0.017789928,0.009543476,-0.018591136,0.021730766,0.008645268,0.012551913,-0.029551167,-0.021684155,0.00057880225,0.003154812,0.011220113,-0.0021764217,-0.009312581,0.009654515,-0.008734749,0.20406893,0.014106825,-0.0075943246,0.018756066,0.025601309,0.010172434,-0.006764012,-1.0137856,-0.024161698,0.0074280985,0.027409116,-0.0011465047,-0.011529377,0.02417115,-0.012758754,0.015642133,-0.018220613,-0.01956495,0.01768317,0.013291959,0.008910606,0.030010777,0.005430333,-0.028400194,0.028531387,-0.019893399,-0.00356282,0.009478658,-0.012778543,-0.003344265,-0.012106523,0.0022145696,0.0055049816,0.006347702,0.0011387287,-0.44640335,-0.04337909,0.026527809,0.010279988,-0.87770605,-0.00062379293,-0.015885249,0.019058455,0.021137139
N4484,-0.0044966545,-0.0068751313,0.009752423,0.0009838222,0.007333963,0.013622452,0.009681193,-0.010068005,0.023075834,0.012578326,0.014777603,-0.019812692,-0.020572413,0.0041299784,0.0024060528,0.013982095,-0.002407854,-0.0058267685,0.012457232,-0.011831429,0.6213529,0.010218391,-0.0026490742,0.011828689,0.015024721,0.011996422,-0.0057354965,-0.6863793,-0.02094879,0.0041037262,0.017605131,-0.0003040321,-0.011234344,0.019995878,-0.012518713,0.00990895,-0.018721592,-0.020948363,0.00048953854,0.012834875,0.00823954,0.024397511,0.0017074129,-0.02943752,0.030890178,-0.01279794,0.0024689673,0.012541938,-0.0022527548,0.005173358,-0.004426979,-0.00023603145,0.0028320055,0.0005130613,-0.002119777,0.08530628,-0.03778101,0.026176691,0.014240721,-1.0866711,0.0029865284,-0.008361796,0.013993649,0.018216504
N4582,-0.005553213,-0.0057602217,0.011159856,-0.0074990895,0.0062867417,0.019877901,0.00998656,-0.024687752,0.018005878,-0.011010532,0.014567677,-0.0026733284,-0.0017111638,0.0034826845,-0.00045946817,0.0035326832,0.005737334,-0.012825355,0.0035208934,-0.0019744784,-0.87287486,0.015000559,0.004976964,0.006685518,0.0037483873,0.018050894,-0.0055306177,0.30718026,-0.018909808,0.0035452633,0.019389614,-0.001681208,-0.003365122,0.00043930142,-0.0031122644,0.012682811,-0.0134730935,0.004142719,0.013869953,0.00040001757,-0.00045352962,0.00020953984,9.870641e-05,-0.018671764,0.009448237,-0.012258213,-0.009033744,-0.0012777535,-0.009510638,-0.01065183,-0.01748454,0.00048305112,0.0065759127,0.0061832806,7.916042e-05,-0.095622145,-0.029428927,0.008170136,0.0021350712,0.96669734,-0.0062810713,-0.008425333,0.021648023,0.013283245
N1518,0.017802252,-0.0023357302,-0.028315326,0.003759731,-0.007319449,0.017824262,0.021113513,-0.006368825,-0.014518582,-0.007848172,-0.03931566,-0.0037364352,-0.025963537,0.026579635,0.0013278022,-0.0057219705,-0.027334442,-0.008151914,0.016097572,0.005836814,-2.3539498,0.00035057726,-0.004578103,0.006649447,-0.045807675,-0.0067734923,-0.007054404,1.0331569,0.010148508,-0.000741543,-0.01927547,-0.002801865,0.0001042872,-0.016499648,0.013774901,-0.011134407,0.014417651,0.001803156,0.018710684,0.03658054,0.012714375,-0.004375797,0.0036665688,0.006099615,0.012172746,0.025375487,0.004528467,-0.013402487,0.0056555723,0.025964767,0.010410879,-0.03222218,0.013608223,-0.015588192,-0.028471446,3.5393744,-0.00024759164,-0.014795354,0.035272434,0.49116832,0.018379735,0.011233538,-0.0150633715,-0.0010595366
N1864,0.015696473,0.0029799321,-0.025331225,0.0031117576,-0.0018511686,0.01989886,0.01855291,0.003664001,-0.019483246,-0.006670175,-0.051861238,-0.016100274,-0.02874261,0.021989085,0.0021185277,-0.010763892,-0.022555834,-0.005329407,0.015741827,0.011263991,-2.5162673,-0.009217687,-0.008515666,0.013488338,-0.03577958,-0.015633138,-0.004508825,1.0761273,0.014941283,-0.0009961096,-0.010547287,-0.005692818,-0.0029096936,-0.009484867,0.007952596,-0.0068529965,0.012493158,-0.00035003127,0.017800175,0.03347928,0.016576866,-0.0004934701,0.0074218693,0.008480725,0.008991165,0.02301921,0.009529543,-0.0068969103,0.0045954427,0.022490356,0.011626562,-0.02847687,0.016277887,-0.011602579,-0.026021877,3.318632,-0.0042360863,-0.025297854,0.034355786,0.16473402,0.019429974,0.007531748,-0.016637081,0.005415924
N4376,-0.0019132012,-0.005935977,0.016523661,-0.0072896522,0.007372044,0.007423011,0.009216452,-0.0051060147,0.025116168,0.015677104,0.0059595397,-0.016706929,-0.0070094527,0.009562701,0.0017856354,0.011823407,0.0008864812,-0.0069705676,0.011421008,-0.0065569524,0.75146675,0.010335825,-0.0030703254,0.011566554,0.0140109025,0.015507748,-0.003868564,-0.54039764,-0.020385073,-0.00025138966,0.01737954,0.0036254674,-0.014778868,0.009468385,-0.0122627765,0.0023025197,-0.019152531,-0.023153163,-0.0037269269,0.004614345,0.008713294,0.0114603555,-0.0023027728,-0.022899555,0.025033904,-0.006411945,-0.00032013917,0.015749201,-0.0026233608,0.0010403305,-0.0096637225,-0.0061540934,0.008066541,0.00039618966,-0.0023445098,-0.10793942,-0.026760638,0.016328325,0.014278402,-0.6117125,0.0050781574,-0.0103922235,0.011639676,0.009590089
N443,-0.005914993,-0.032588057,-0.0033280773,0.0032352337,0.0011898623,-0.0006336935,0.0054668305,-0.017401494,0.016785007,-0.0005375869,0.0022436145,-0.008569936,-0.009042641,-0.00028761954,-0.0019976208,0.024238806,0.00029002313,-0.01487772,-0.007137025,-0.029344354,0.9460764,0.015901152,-0.013971131,0.008325907,0.0053373775,0.009505138,-0.015111827,-1.9288274,-0.0105702905,0.015170817,-0.0016710717,0.004734076,-0.0048347656,0.01936413,-0.0080290325,0.015345953,-0.024036469,-0.008356503,0.013783842,0.0012577198,-0.005925309,0.028300187,-0.00018393506,-0.031295344,0.019790523,-0.024307512,-0.020049782,0.000700233,-0.015287816,-0.0018039849,-0.007967968,0.0040595043,-0.005353704,0.008930038,0.008522149,-0.50139666,-0.011773116,0.02676699,-0.0041988436,1.544362,-0.005016729,-0.0023263453,0.013445232,0.0045543876
N988,0.006970043,-0.010834836,0.019407427,-0.00369809,0.005964482,-0.007967308,0.009626328,-0.014638483,0.028025817,0.0076244613,0.016032364,-0.0047651115,0.0091594355,-0.010051305,0.013652771,0.008133416,0.0023960765,0.004287806,5.6507335e-05,-0.02612382,2.114362,0.014967635,-0.0052003884,0.013378018,0.015170287,0.0019022363,-0.0077787093,1.608717,-0.019178117,-0.012570219,0.004112843,0.005932428,-0.033264477,0.017286511,-0.008786769,-0.013365559,-0.016697504,-0.03212531,0.0066719446,-0.01697683,-0.0017730884,-0.0016289819,-0.0076396638,-0.032732937,0.029296674,-0.0108597195,-0.00731355,0.017470257,-0.0018560055,-0.021814404,-0.0058317934,0.0012982447,-0.0016010993,-0.008661049,0.0077924845,-1.6480575,-0.034730524,0.029328588,-0.024202477,1.0802407,0.0033540986,-0.024014177,0.0072424184,0.0096639255
N4380,-0.014702986,0.0020960444,0.020947522,-0.0033169668,0.002370644,0.016775975,0.005111362,-0.025337327,0.0222322,0.0040654927,0.023727974,-0.058733135,-0.013366604,-0.00060439203,-0.001000433,0.0016884366,-0.021834746,-0.0075398986,0.019693296,0.009928624,-1.0812095,0.010047418,-0.0029549706,0.031446137,0.038050987,-0.008366277,0.013103721,-0.24786752,-0.035590116,-0.012190914,0.055919,-0.001554036,-0.0134511115,0.012394138,-0.0031545411,0.02618142,-0.004298537,-0.039397854,0.01681355,0.0031758286,0.010040888,0.0020559693,-0.0024333526,-0.029528059,0.024276773,-0.01745416,0.013919622,0.018083544,-0.011445291,-0.023263155,-0.011574349,-0.0042728297,0.027603868,-0.010307739,-0.009550982,-1.2767777,-0.05403672,0.01948023,0.034590706,-1.3775918,-0.0045422865,-0.031315032,0.003131931,0.0143196415
N541,-0.005605213,-0.028143333,-0.005292293,0.0018451416,-0.0007346366,0.0078908,0.0103954915,-0.022923768,0.019088794,-0.0007192617,-0.00024627201,0.0007212663,-0.010164785,0.004305925,-0.004538378,0.013463582,-0.0066108513,-0.01680825,-0.005613502,-0.022340514,0.5006894,0.019438151,-0.014433439,0.011546259,-0.004129319,0.010743148,-0.0155395735,-1.5309054,-0.011903704,0.016214542,0.0018694785,0.0022902486,-7.7993944e-05,0.011661339,0.00035092206,0.012296248,-0.020861197,-0.0037771508,0.020736227,0.0011411894,-0.0030816086,0.017499786,0.0026598945,-0.024934601,0.012398397,-0.015290581,-0.022998337,0.0008037851,-0.012309309,9.591889e-05,-0.014630422,-0.006355172,-0.00058239413,0.003864479,0.0021406745,1.1084696,-0.010188648,0.021705206,0.0008438031,1.533056,-0.0077450927,0.0005911533,0.016354566,-0.0030742066
N2010,0.0037808889,0.0045030974,0.017940909,-0.010058822,-0.002963183,0.004414555,0.013013406,-0.029882075,0.011378001,-0.015096135,0.015383037,-0.04975413,0.0011658526,0.0063450993,0.0011702991,0.009335162,-0.039673306,-0.0222946,0.017893955,0.017916804,-3.2129707,0.0070707686,0.008242854,0.009734068,0.009576305,-0.008091455,-0.008493437,0.072998725,-0.024781467,-0.038705572,0.02259058,-0.021330455,0.0013750371,0.011329999,0.016086733,0.0065759,0.010637315,-0.026282828,0.0053786985,0.013003996,0.00022567871,-0.0032836106,-0.022403192,-0.025038648,0.032363538,-0.007454312,0.008853804,0.009555849,-0.010473247,-0.018926337,-0.013161299,-0.014792357,0.0353056,-0.022516934,-0.0072180303,-1.5215544,-0.048011854,0.012682924,0.046195496,-2.7125664,0.019545246,-0.012627049,-0.020291075,0.011887192
