id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9
A0A245ZI33_9SPHN/7-324,0.035527013,0.4577467,2.0631413,-0.09597951,-0.09685335,1.5267365,0.018911837,-0.14947474,2.2310357,3.4681575
A0A1D2I6D8_9ACTN/16-391,0.010463301,0.49079135,0.83436984,0.0061910674,-0.064195074,-0.9328523,0.061250776,-1.1449889,-0.3545133,3.164356
A0A1A2ZHT3_9MYCO/2-368,-0.02881987,2.0862424,-1.3409295,0.0024608783,-0.002193166,0.21604227,-0.017717216,1.9267374,1.6977507,0.743286
D9XFM9_STRVT/30-395,0.0164977,0.37747753,0.9482486,0.07028398,-0.06280776,-1.0565119,0.10090652,-0.9063531,-0.4235984,3.3324695
F9T5N1_9VIBR/41-364,0.02994549,-0.98817587,-0.17013319,-0.04117196,0.012924632,0.5331274,-0.014944803,-0.27166578,-0.4841889,0.09716119
A0A1Q8QE65_9DELT/38-368,-0.017688809,-1.1245048,1.2227746,-0.019120162,-0.010947574,0.06323211,-0.042150218,-0.10767062,0.30639666,-0.2973112
A0A0B0KET9_9GAMM/24-400,0.013205275,-1.9976888,-1.3681182,-0.080218054,0.014130263,2.3692696,0.050915178,-1.2366599,1.6138132,1.8415846
V2UQC4_9GAMM/24-399,0.028623534,-2.0591378,-1.3080628,-0.11068394,0.027490204,2.5960732,0.05703964,-1.3199993,1.7387265,1.799579
N8XB44_9GAMM/24-400,0.023825936,-1.9717135,-1.3796052,-0.09646317,0.022789998,2.390338,0.054007713,-1.2548136,1.6203156,1.8220818
D0SHR8_ACIJU/24-403,0.012148096,-2.1735907,-1.3225789,-0.09110835,0.014313122,2.4991777,0.06152239,-1.3591251,1.6473151,1.7718011
A0A178FWR4_9GAMM/22-397,0.049120784,-1.6803856,-1.9924325,-0.21748391,0.046764895,3.475333,0.030855209,-1.8950651,2.3051937,1.5777185
A0A178GGM2_9GAMM/23-400,0.04658508,-1.9185965,-1.7128819,-0.04414548,-0.013496527,2.7068741,0.060746774,-1.5007321,1.9814198,1.7332203
N9DR82_9GAMM/28-403,0.048091285,-1.6941887,-1.5185834,-0.12039632,0.011647062,2.092957,0.019963475,-1.2397952,1.8295354,1.5497605
B0VRL7_ACIBS/24-401,0.020742346,-1.9433336,-1.4708594,-0.09957554,0.02645591,2.4189963,0.04393834,-1.2871671,1.6774951,1.7305269
F0KH15_ACICP/24-399,0.022867212,-1.964941,-1.391488,-0.09055349,0.021611052,2.4970205,0.04718512,-1.3754542,1.6154575,1.6621829
A0A0Q4CCW5_9SPHN/44-420,0.03859745,-0.6054625,1.1758217,0.11366336,-0.034005865,-2.1425226,0.021434925,-0.59387887,-2.473972,0.35600883
A0A0Q7UTK1_9MICO/41-379,0.008126927,0.20860521,0.55850536,-0.01345245,-0.02249043,-0.7613345,0.014671832,0.10488726,0.70137465,-0.7508089
A0A1B0ZLU6_9RHOB/10-400,-0.08568023,-1.3815416,-1.08096,-0.08215874,-0.04220333,-2.047903,-0.015657853,-1.6004622,-1.2785499,0.30559853
A0A1E4P6I0_9PSEU/38-384,0.016959354,1.6531168,0.9257914,-0.024247041,-0.06522813,-1.922753,-0.015652794,-1.3112708,1.379003,-1.8075756
A0A0M9Y731_9ACTN/47-385,0.03768171,0.5690072,1.4788053,-0.06511922,-0.0094730975,-2.2037497,0.0331645,-1.3311083,2.412415,-1.2642872
A0A172TWY4_9BACT/1-371,-0.017963978,-0.16555943,0.64929414,0.055405304,-0.03617546,-2.1269732,0.012237892,-1.0921025,0.33782977,0.11678761
W1RW35_9SPHN/10-326,-0.023828924,1.8292321,2.3508868,-0.104253836,-0.15907209,1.4898797,-0.043051038,-0.029501349,1.434148,3.5865052
A0A0Q7B6I6_9ACTN/20-382,0.04448731,0.16597573,-1.0602754,0.00058001466,-0.048140272,-0.41337562,0.0020532012,-1.7574283,-0.52167004,0.9126164
A0A139SVR0_9GAMM/14-374,-0.040084697,-1.9563593,-0.75162023,0.03470509,-0.09810451,-0.9410924,-0.040565167,-1.7818756,-0.14897314,1.9118805
A0A0H4VDV8_9SPHN/110-418,0.023963282,0.33171582,-1.0306032,-0.035049602,0.022672223,-0.27632612,-0.0068465285,0.4432066,0.89385504,-0.45801103
A0A2A2AHK2_9BURK/13-348,-0.0047981986,1.1276475,0.2491604,-0.058555387,-0.061437152,-0.76300704,-0.011437099,-0.13003857,-0.3949864,-0.29372588
A0A1S2PED5_9ACTN/16-340,0.017441057,0.9101329,1.6574082,-0.013236931,-0.0077000605,-1.6522046,0.033891276,1.6026641,-0.4731418,2.8559217
A0A1G3E5H4_9GAMM/14-377,-0.06761052,-2.8294652,-0.6325205,-0.004496159,-0.078582115,-1.0248244,-0.0507704,-2.2221727,-0.050164297,2.2957475
A0A1Y6FEK1_9RHIZ/16-382,0.027916312,0.16055378,-0.7263948,-0.009539736,-0.033658747,0.20852143,0.005665198,-1.3078047,0.74415475,1.4836572
A0A086H463_STRSC/17-383,-0.060617194,-0.27933565,-1.707848,0.02455036,-0.0022153687,-1.3090506,0.08110097,-1.6839234,-1.2879,2.8580842
A0A0D2BD12_9EURO/15-373,-0.0041643903,0.25735804,-1.7940304,-0.009856829,-0.009679289,-0.5885516,0.01577222,-2.5197802,-1.4732842,0.9697035
A0A0N0LXP1_9GAMM/47-336,-0.04368932,2.4535513,0.05310736,-0.13213947,-0.003938252,-0.29264334,-0.027579878,-0.15384573,0.73498,-2.4386196
A0A0N4WE02_HAEPC/364-685,0.039621316,0.16960068,-1.5263253,0.010765826,-0.0068630436,1.4968052,0.03520753,-2.0020478,-0.75481474,0.45180127
A0A1Q4VKT1_9ACTN/56-389,-0.082875684,0.002935796,-0.0925184,0.07974869,-0.121586815,-3.1214824,0.0025733858,1.3802316,-0.8361388,0.5557068
A0A0W1G4K0_9SPHN/41-417,0.036217783,-1.0864598,1.233764,0.13458012,-0.07986835,-2.721258,0.038254246,-0.36626536,-2.5988545,0.4417676
A0A135ZZ03_9ALTE/37-287,-0.056871295,3.0302403,0.3106204,-0.113729365,-0.012882482,-0.46727943,-0.05372565,-0.08547036,0.5582228,-2.8467844
X7XTV1_MYCKA/28-397,0.016416712,-0.40098724,0.41599062,-0.063245766,-0.0147526525,2.056121,0.08157951,-1.4285779,0.50907034,2.9669788
X7Z0T1_MYCKA/2-356,0.020012686,-0.26824683,0.41622102,-0.06503469,-0.017132076,1.9100465,0.06934029,-1.3774097,0.5642917,2.8951654
B2HPF0_MYCMM/27-397,0.021115374,-0.46292642,0.41472125,-0.11159643,0.0042405874,1.9746846,0.06010071,-1.4396055,0.59532624,3.0215971
A0A1A1WPK9_9MYCO/28-397,0.0052084723,-0.37230325,0.56643933,-0.11599883,-0.01428023,2.1229916,0.07885987,-1.2513365,0.35441965,3.2760756
A0A1A2UDM4_MYCSC/28-397,0.02152079,-0.2864974,0.6014324,-0.09899262,-0.019584225,2.1580107,0.08771539,-1.2897396,0.5552334,3.1886072
A0A1B9CQF2_MYCMA/27-397,0.009109249,-0.4887272,0.4834458,-0.09811542,-0.008606665,1.993788,0.084260955,-1.2383392,0.5570672,3.2080135
X8AK96_MYCAV/12-373,0.031737685,-0.21982856,0.16241764,-0.07130257,0.01091438,1.9491845,0.044955827,-1.0375624,0.71533775,2.619205
A0A1R0U5T5_9MYCO/35-395,-0.01139127,-0.41082856,0.44672686,-0.08665792,-0.01826601,2.1650748,0.07555571,-1.4331871,0.25580978,3.1638117
A0A1A0TX67_9MYCO/27-397,0.02477835,-0.5644377,0.5031489,-0.07639124,-0.015465144,2.1623998,0.09564942,-1.3484428,0.5961654,3.1627896
A0A1A2AZA7_9MYCO/25-397,0.018578108,-0.5137366,0.43566513,-0.096181534,-0.008782254,2.1176093,0.0869936,-1.3186663,0.59939885,3.1511168
A0A1X1XL47_9MYCO/24-397,0.016049828,-0.123102136,0.3030267,-0.08630399,-0.018404357,2.3456464,0.042768575,-1.4821073,0.41744584,2.9151607
A0A1W2FGW3_KIBAR/13-378,0.00040042662,0.29244858,-0.4555216,-0.038090006,-0.010653226,-0.33163014,0.045424543,-1.5702093,0.2984059,2.2597477
A0A1T5J9B3_9GAMM/33-357,0.006814347,-0.9962383,-0.22383161,-0.06381981,-0.052315447,-1.1733556,-0.034608927,2.5021713,0.3525502,-0.9822541
A0A255HYU2_9BURK/8-337,0.04935117,-0.6419743,-0.14541627,-0.06851873,-0.0475859,-0.41439328,-0.008937959,1.1711457,1.0592364,-0.4623521
F7VDT7_9PROT/27-403,0.008555939,0.006458548,-3.162351,0.03712959,-0.06188774,0.11267172,0.09707478,-0.1812699,-0.07933228,0.23307888
A0A0X8R4L4_9SPHN/32-361,-0.0008237234,-2.0922194,-0.46613735,-0.06950217,-0.07364579,-0.39354894,0.05538987,1.515564,0.84199184,-0.9362892
A0A1G5EJX2_9FLAO/31-362,-0.04579385,-2.1651223,-0.11066469,-0.026472105,-0.06948843,-0.91143835,-0.028450172,1.6443219,-0.5813427,-2.885812
Q15ST3_PSEA6/26-341,0.018321527,0.16150647,0.8777369,0.013301874,-0.0627873,-0.1873333,0.028845815,0.45244855,-0.23152457,-3.2644598
A0A0U3QIW4_9MICC/1-342,-0.0076624416,0.76283395,0.33357993,-0.026325779,-0.010285771,0.27744058,0.040665973,-0.37358618,0.3077479,0.87689465
A0A220UE32_9MICO/28-386,0.028466534,0.6146433,-0.37359455,-0.055506386,0.021017434,0.20254207,0.010010354,-1.2211888,0.23161821,1.2250468
A0A1I6IWI5_9MICO/51-388,0.02871404,0.039781097,0.43515447,-0.038107477,-0.0003722068,-0.76066035,-0.0024873503,0.21518587,0.9251547,-0.7074855
A0A1Q5KWI1_9ACTN/16-340,0.009499914,1.334094,1.7607877,0.01475076,-0.035321936,-2.0986629,0.018407691,1.7614917,-0.10632342,3.2882843
A0A1H9PAF4_9SPHN/37-360,-0.00982374,-2.1946745,-0.70291567,-0.070615664,-0.065890834,-0.3769493,0.052581795,1.6407938,1.2391214,-1.1233593
J2DTB3_9SPHN/32-365,-0.016629145,-2.0583622,-0.7257388,-0.050967015,-0.07810408,-0.3658133,0.051289763,1.5968504,1.1507934,-0.97453076
A0A2A7UUZ2_COMTR/24-394,0.010769617,-2.0933936,-0.811374,0.07543977,-0.09263046,-1.6564729,0.058760546,-0.26258814,0.97544736,1.2001646
A0A1H7CRC8_9ACTN/40-361,-0.033329938,-0.23996957,0.9856612,0.021537265,0.042028822,-0.3599782,0.00047864392,-0.19386521,0.99889743,0.35126457
A0A0Q7B2C4_9ACTN/1-360,0.0028969515,-0.16515122,0.045058496,-0.028907606,0.02045991,-0.950928,-0.0039022714,-1.0113041,-0.44637656,-0.5058006
A0A143PH05_9BACT/27-371,-0.018761583,-0.34633654,-0.039823912,-0.05202899,0.042044796,-0.35346183,-0.02751812,0.7362486,-1.087941,-0.0009515919
A0A1I3H5U3_9BRAD/35-403,-0.10587695,0.22283642,-0.21772319,0.064806,-0.25920084,-4.6640344,0.03455492,-0.59768045,-1.6814324,-0.8541247
A0A0P0P1I7_9CAUL/30-365,-0.0019406469,-0.4875615,-0.16041623,0.013340528,-0.014615676,0.27398035,0.0065998062,0.52726257,0.8128263,0.4094467
A0A0W1EP30_9SPHN/40-385,-0.033059817,-0.42077535,-2.810539,-0.02275923,-0.13656443,-0.14173518,0.0022906512,1.0131515,-2.9237788,1.3187746
A0A0Q6VUF8_9BURK/33-358,0.0016061852,0.13783038,-1.1867596,-0.09689207,-0.011882848,-1.1473069,-0.022791725,0.86369187,-1.0372673,-0.96270996
A0A023Y5T8_9GAMM/29-378,-0.06839247,-1.3780057,-0.17820735,0.0040526,0.03285405,-0.7867806,-0.035516467,3.9826458,-0.93890375,0.008095767
A0A0Q8MQ33_9CAUL/33-366,-0.036863428,-0.44411945,-0.709653,9.168312e-05,0.020397471,-0.060410794,-0.012699299,0.5603508,-0.5538714,-0.027134024
A0A1H8WKU8_9PSEU/13-329,0.042478245,0.17512861,1.8789779,-0.035751626,-0.015550892,-0.85635316,-0.04972129,1.156164,0.8713218,1.8195463
A0A143PEP3_9BACT/59-401,-0.03283656,-1.3286494,-1.1103115,-0.08872869,0.022230854,-0.802604,0.028238077,0.18065755,-0.051509008,-0.68723446
A0A0G3LUE5_XANCT/80-420,-0.16140495,-3.5014396,-1.0345706,-0.0011589732,-0.053017877,1.0449829,0.0058056638,2.2907403,-3.5341327,3.05082
A0A0E3KYH8_9EURY/47-386,-0.08052643,-1.0174701,-2.3091214,0.001113439,-0.008558484,0.113569826,-0.014665764,1.4393743,-2.0703707,0.44858158
I9DQV5_9ALTE/31-382,0.07890248,0.018855628,0.20023982,-0.029109491,-0.008016006,0.1910505,-0.00084171444,1.9851147,0.04762703,0.28779173
A0A0D6N2K9_9PROT/41-380,0.0001500558,1.7328687,-1.3997321,-0.07078112,0.05828742,0.67115986,-0.028668832,1.0122201,1.0934092,0.81583214
A0A1L6J878_9SPHN/53-390,-0.05295182,-0.64983124,-2.3334405,-0.0064674634,-0.07395561,-0.15142277,-0.019906942,1.2014886,-2.3786292,0.84136367
M5CP74_STEMA/152-474,-0.023510702,0.17170337,-0.900429,-0.10002827,0.004446864,-0.8133249,-0.031278435,1.0419954,0.13258442,-0.5324375
U2J069_9SPHI/216-582,0.02758136,0.026158448,-0.5815336,0.053236015,-0.045072205,3.4196618,0.024524907,0.5591617,-1.7631726,0.7270094
A0A0N1BSY9_9PROT/37-365,-0.028379535,-0.64951164,-0.40079355,-0.04277174,-0.007893275,-0.15101887,-0.0051741526,0.5605664,-0.42994523,0.21188372
A0A239J3B2_9ACTN/13-352,-0.0057801707,1.6697503,-1.3135314,0.09401109,-0.108294666,-1.2572621,0.051124122,1.4962363,-0.4952653,2.8192446
A0A0P0NXD1_9CAUL/42-388,0.03371727,-0.064945415,-0.02488917,-0.041683987,0.0058282986,-0.28141567,0.0034154877,2.5760028,-0.6585283,0.80957115
B0SX24_CAUSK/50-395,0.045444608,-0.1860026,0.059690036,-0.035281554,-0.015939314,-0.27845094,0.018469464,2.3779795,-0.6963372,0.8642348
J2HIC2_9CAUL/45-390,0.0512921,-0.2800716,-0.094764225,-0.057686552,-0.016318167,-0.30685544,0.014352381,2.4200683,-0.47800738,0.799952
A0A0Q6ZB78_9BRAD/34-403,-0.12576252,-0.1181809,-0.27788076,0.10282936,-0.22789861,-4.189095,0.03958916,-0.3954667,-1.8066542,-1.0048395
A0A1C5BZJ0_9ACTN/17-338,-0.0013433718,0.613181,1.5548861,-0.04129017,0.00739591,-1.5515935,0.008023784,1.2763511,-0.37903517,2.4569728
W7SP08_9PSEU/15-333,0.016253091,0.2729996,1.5994853,-0.043779016,-0.033225317,-0.6844132,-0.030482288,0.9718277,0.38519704,1.7434672
Q1IU08_KORVE/43-420,-0.00559947,0.6866077,-1.3777659,0.010434843,0.015614906,-1.4579722,0.02650436,-0.7058468,-1.1614506,-0.41424543
A0A1W9YTB0_9MYCO/61-454,-0.03337809,2.3055172,-0.8201474,0.017044023,-0.000684537,-0.36681452,0.010035619,1.7629076,1.3410364,0.9162166
A0A1G0AI73_9BACT/66-386,-0.062416494,2.7194161,-0.14234816,-0.05761151,0.011936726,0.6094517,-0.022503745,2.0306888,1.7469767,-2.0032384
Q0AS41_MARMM/53-394,-0.033249598,-1.2456412,-0.5641938,-0.035636596,-0.0033113528,-0.717564,0.052129924,0.008349158,-0.08705936,-0.9666503
A0A0U5H809_9EURO/4-396,-0.0586412,-1.5977014,0.64767265,0.05267609,-0.01764337,0.16043258,-0.0042754225,-2.2395325,-0.82872695,-1.2574732
A0A1F5AGU2_9BACT/33-357,-0.008575024,-1.5996283,-1.0409473,-0.041369513,-0.048466105,0.02660526,0.03486505,1.8878273,1.1657721,-1.3472995
A0A257K0M2_9FLAO/60-376,-0.013293733,1.3341924,0.28602883,-0.078422815,0.005767856,0.5292408,0.031417787,1.5991255,1.1230977,-1.2709473
A0A0C1FCM5_9FLAO/73-392,-0.060533475,3.165692,-0.35793465,-0.030646568,0.03994195,1.0728513,-0.035074387,2.1223328,1.9301715,-2.265847
A0A1Y1SF09_9GAMM/43-409,0.0072580655,0.024199542,-1.4532465,-0.060152344,-0.007790313,0.5480723,-0.0045046136,-0.074428976,-0.35276788,1.7157456
A0A2A9PBD0_9HYPO/26-383,0.015967509,-0.32109332,2.338413,-0.01157367,-0.04869919,0.60599196,-0.018151682,1.5139827,0.6166264,-0.062849954
C0ZDG6_BREBN/7-369,-0.0028881012,0.08904777,-0.8043377,-0.00024637394,-0.018191203,-0.01483814,0.019736601,1.5637417,-1.0814117,-0.27794895
A0A1N0ACM5_9MYCO/8-388,0.010654634,-0.030137401,0.06539701,-0.03964144,0.009525431,-1.9258196,-0.020992752,-0.71868664,-0.3801039,0.6620539
A0A0Q9XKP9_9STAP/55-369,0.017723054,-0.46815655,0.19085069,-0.08374463,-0.06482443,1.7985252,0.013362795,1.0747277,0.7254872,-2.312405
A0A1H0G3D4_9PSEU/41-376,0.018691838,0.32869518,-0.68417853,0.05247556,-0.045471694,0.26425445,0.025042966,0.101641476,0.987727,-0.25750065
A0A143BI17_9BACT/34-373,-0.0032397336,-0.44682688,-0.48344544,0.009093248,0.0032972526,0.07938339,0.0022926778,0.5454083,-0.22791986,0.16779034
I3TGI5_TISMK/60-427,-0.016051505,-0.16267301,-0.53356576,-0.040468544,-0.012846028,-1.8314068,-0.043427568,-0.23420878,-0.91637444,0.044122595
V4JD74_9DELT/26-355,-0.0034907765,-1.0455762,-0.4636497,-0.02150531,0.0041493215,0.49954802,0.028883105,0.5483446,1.2952435,0.3506786
A0A1S1R3M6_9ACTN/14-372,-0.03036912,-2.4420464,-0.930911,-0.18674785,0.04089877,-0.12934335,-0.09512439,-0.41583544,1.5503378,2.594096
A0A1A2GVV9_9MYCO/23-385,0.055357657,0.22787754,-1.3513156,0.005716685,-0.088684075,-0.45100084,-0.018308882,-2.4607716,-0.8856983,1.2700737
A0A285EAG1_9ACTN/73-446,-0.012469404,0.35028136,-0.19483449,-0.085124396,0.012032108,-0.17099409,-0.005803626,-0.94642866,-0.49483335,0.97819614
A0A023Y931_9GAMM/36-364,-0.0053884103,-0.04335422,-1.0007912,-0.13481203,-0.022330903,-1.2179202,-0.044816855,0.7385009,-0.8106681,-0.79345185
V4A0Q5_LOTGI/33-368,-0.010806409,-0.27071795,-1.3801763,-0.007779343,-0.024611427,0.17811053,0.019905569,0.13890971,0.8483864,-0.7119434
F7VDU0_9PROT/41-380,-0.0029717712,1.8844866,-1.3737127,-0.06798938,0.047362886,0.60990727,-0.010724399,1.139957,1.0985126,0.77776915
A0A0Q5L658_9MICO/67-410,-0.048711747,-0.8393051,-1.1650084,-0.05206369,0.005282892,-0.47191352,-0.019467514,0.8862308,-1.2015634,0.891781
A0A2D8REK4_9GAMM/68-429,-0.03340776,0.22245899,-1.7549696,-0.09118838,0.005683396,0.5491167,-0.008738164,-0.006214641,-0.50450486,1.7360373
F7NSM8_9GAMM/51-397,-0.016125342,-1.1378306,-0.39957395,0.004816178,-0.016625743,-0.48019907,0.09515863,-0.11563027,0.14413199,-0.7640321
J2L1X7_9BURK/45-397,-0.0030940017,-0.8537584,-0.2448081,-0.029549843,0.0030536614,0.34204176,0.023616359,0.669673,1.0321603,0.41318688
A0A1K2HT60_9RHIZ/10-377,-0.006265882,-1.313098,-0.5981387,-0.0097264,-0.054233536,-0.98584193,0.024198208,-0.49403894,0.43022168,0.49048555
A0A1K0FSL8_9ACTN/2654-2980,-0.0058098915,-0.58769447,-0.15673533,-0.011974739,0.0014434345,-0.5892407,0.020573832,0.26192057,0.51246744,1.1102668
A0A0C2BJV7_9BURK/18-394,0.0005502365,0.27222466,-0.95995474,-0.0065947846,-0.02926236,-2.2361333,0.015123427,-0.6936612,-0.18522896,0.009690048
A0A1B1AFJ4_9CAUL/120-455,0.02623304,-0.58237934,-0.310795,0.004167212,-0.025818031,0.4604737,0.06733255,0.52370316,1.6543462,0.29070133
A0A0Q6TN48_9CAUL/27-418,-0.053720113,-0.47260717,-2.1769705,-0.015986754,-0.055363134,-0.13358095,0.053254075,-0.17030025,0.50170183,0.55032337
A0A1W7D5A8_9ACTN/7-326,-0.0504445,-1.1113108,1.499028,0.019206243,0.034365907,-0.37669048,-0.042740505,-0.09945018,0.8747692,0.69051445
A0A0K3CC04_RHOTO/24-378,0.039267313,-0.6311293,1.0492243,0.052471966,-0.04153326,0.95561093,0.010573883,0.7661898,-0.080690086,0.081320316
A0A221R1V3_9MICC/37-369,-0.0080033755,0.99739,-0.27590975,-0.03202474,-0.02110307,-1.1254902,0.0042448975,0.27992386,0.61393493,-0.4296759
A0A0C1BQX5_9MICC/39-334,0.013979912,0.4499558,-0.25870317,-0.05372318,-0.04207183,-0.7995831,-0.02105249,0.123869166,0.37297887,-0.5784738
A0A1H5RIU9_9PSEU/21-369,0.016392015,1.5380687,0.23948787,0.004001161,-0.08751319,-1.79592,0.021991199,1.0583402,-0.14610355,-0.8851199
A0A1J4NX17_9ACTN/49-385,-0.05471568,0.5619676,1.4309167,-0.18871632,0.046812423,-2.2944686,-0.0866483,3.1593173,0.96427387,-0.76776975
A0A167GPV7_9BASI/12-371,0.005101452,-0.6380964,-0.18223523,-0.03697311,0.032528073,-0.69145083,0.0013378933,-1.1127387,-0.35099304,-0.28844357
S5VVW2_9CAUD/88-450,-0.04989692,2.072147,1.0713737,0.0821873,0.0024888162,0.023686454,0.0034478605,-1.1460853,2.680182,-1.4481608
A0A1W1UFG8_9DEIO/6-323,0.03422166,1.0081873,-0.042636424,-0.006452013,-0.032003447,0.55501205,0.05298841,-0.06896247,2.1833396,1.285052
A0A239HXF6_9ACTN/14-328,-0.025723394,1.3360779,2.1248128,0.038952567,-0.061883427,-1.0425142,-0.0005903058,0.9943848,1.8133562,2.3856916
A0A1G9Y3D1_9ACTN/57-407,-0.027989965,0.6102052,0.38919532,-0.07054668,0.0022146832,-1.1604726,-0.057307217,1.1562251,0.38130826,-0.4986426
A0A0C5GI03_9ACTN/33-381,-0.08583605,0.14833741,0.09266401,0.05124341,-0.045034558,-3.4747896,-0.005910281,1.8559402,-0.5334271,1.0519457
A0A091BMN6_9GAMM/31-353,0.00562277,0.37495288,0.18694389,-0.020735735,-0.018170832,-0.6925405,0.016324539,0.12434845,0.3330611,-0.47969618
A0A1Q5K2R2_9ACTN/47-371,-0.05172826,0.5505707,1.3207444,-0.093183726,0.028826194,-2.2053652,-0.09539935,3.055739,0.4534729,-0.8850899
A0A0D5L378_9BURK/24-360,0.04826224,0.7221962,-0.6372614,-0.07132365,0.018031502,0.3164559,-0.010671284,0.5292713,0.59130037,1.0075339
A0A1I6KNP4_9GAMM/34-376,0.07586082,-0.32943973,-1.1864243,-0.03661313,-0.045177385,0.2663729,-0.014623757,-0.019393597,-1.3367182,-0.26301718
A0A0M8Y1I9_9ACTN/28-375,-0.019248787,0.80603504,0.6676283,-0.1038683,-0.025520075,-1.4207839,-0.07671197,2.1820776,0.68492824,-0.68325835
A0A225DVI6_9BACT/34-396,-0.01422103,0.06945193,-0.7340414,0.027925264,-0.039098382,-1.1006023,-0.037815835,0.13640495,-1.7481812,-0.40914702
Q0AMY4_MARMM/29-337,0.03444778,-0.24121913,-0.05337373,0.0004709754,0.015365025,0.09885457,0.02156585,-0.24658617,0.607664,-0.13968709
A0A1E4P3Q3_9PSEU/13-331,-0.030363848,0.52252764,1.5231676,0.01898773,-0.08533382,-0.41606942,-0.0010411665,0.5785144,1.1963328,2.0023158
F4CPR6_PSEUX/13-330,-0.01716674,0.8609311,1.5623595,0.061930187,-0.08155386,-0.46911082,0.015964467,0.71198094,1.400432,2.0301013
A0A292Z0P3_9PSEU/13-331,-0.022078222,0.58089477,1.528095,0.01429964,-0.06379906,-0.41613245,-0.024840329,0.7160727,1.2830094,1.9314573
A0A1E4I3C3_9PSEU/10-329,-0.03229665,0.56677353,1.5659157,0.02037374,-0.07843368,-0.54671496,-0.01196184,0.6789098,1.3964605,2.0983741
A0A1M3NJB8_9DELT/40-387,0.021216761,0.76889455,0.29591143,-0.06904477,0.021167489,0.021774858,0.009517636,-0.3385449,0.89481914,0.7185334
W6JV19_9MICO/52-390,0.023972897,0.60024035,0.13331604,-0.0015257597,-0.014846146,-0.71465045,0.009508435,0.34144318,0.32603988,-0.43406907
A0A0Q7UPD2_9MICO/11-356,0.070782185,0.45271674,-0.23649563,0.00647942,-0.024063695,0.32828915,0.076961994,0.2159016,1.295263,1.0007112
A0A0M9YFJ7_9ACTN/18-365,-0.045833305,-1.480012,1.6119497,-0.047143452,0.05896175,-0.5286812,-0.015012275,-0.507376,1.1961117,1.3873115
A0A1I4Z5K6_9MICO/8-354,0.055493113,0.53491956,-0.12270804,0.0043282025,0.013544301,0.21900637,0.0121222325,0.29936635,1.1799693,0.8327927
A0A285QMX5_9ACTN/64-396,-0.012962552,1.0843873,0.13536032,0.06459925,-0.062201783,-1.9503564,0.028460063,0.85025764,-0.81946,0.07892069
A0A0G2ZXK8_9DELT/16-326,-0.025930246,-0.9549387,1.1621629,0.04407507,-0.026883082,-0.0078055393,-0.058505084,-0.3542121,0.2458516,0.18785751
A0A1A1Y4D6_9MYCO/23-399,0.052094296,-1.6829402,-0.42725012,0.022282142,-0.08498558,0.6433302,0.007532105,-2.096576,0.49180716,1.2438452
A0A1X1VBY9_9MYCO/23-399,0.09041891,-2.1299603,-0.44661695,0.026441962,-0.11404162,0.8338889,0.031195616,-2.6667838,0.61285186,1.4981973
X8A8A0_MYCAV/23-399,0.07330213,-2.4694688,-0.24520418,-0.00035622343,-0.07739389,0.95161456,0.045056295,-3.006728,0.34322155,1.5604182
D2BC68_STRRD/7-330,0.024825297,-0.5140494,-0.47622094,-0.06267048,-0.0319421,-0.8909123,-0.0076108538,1.2981294,-0.47452503,1.1694691
G8WMR3_STREN/17-332,-0.01313773,-1.1238072,1.4109634,0.008478766,-0.017840208,-0.19687296,-0.027373742,-0.32201236,0.78781545,0.7601558
V4KCN1_9ACTN/5-337,-0.013169163,-0.68802,0.06833625,0.001640942,-0.015761662,-0.6637273,0.06646247,0.35368347,0.59630084,1.3857744
A0A1X0HS46_MYCPF/25-358,0.0029120953,1.0847988,0.3883269,-0.08474335,0.0036497377,-1.4261085,0.00014736876,0.9348963,-0.12331878,-0.3364866
E2Q5A4_STRC2/95-446,-0.0150372265,0.24240665,1.0450305,-0.09776865,0.010850484,-1.9849796,-0.10105218,2.644532,0.6967571,-0.6976566
E9EGJ0_METAQ/14-384,0.037353054,-0.086560674,0.47128463,-0.02868895,-0.033899024,0.23958027,0.0005913861,1.2379495,0.3398161,-0.13537486
A0A0P7GKE1_9MICC/62-386,0.03280793,0.49263272,0.9972653,-0.0867697,0.035607107,-0.6892871,-0.015171219,0.35834867,0.7602938,-0.6093595
H2JXN7_STRHJ/38-375,-0.06761011,0.49144986,-0.20925064,0.061557017,-0.1507028,-3.16373,-0.022030015,1.6021086,-1.5880326,0.7071644
A0A1H1VVV0_9CELL/3-294,-0.004982748,0.1366617,0.36995718,-0.041282393,0.0155612845,-0.0069489796,0.027689796,-0.38504088,0.30850545,0.455954
A0A1T3P1R7_9ACTN/14-374,0.014704602,0.28249246,-0.5681676,-0.023139725,-0.035186287,-0.027653795,0.0037762076,-1.3945141,0.27521092,1.6208113
A0A1Q5D554_9ACTN/15-380,-0.049597226,0.37508106,-1.3427337,0.02502582,0.00422786,-1.1574606,0.10504011,-1.7867404,-1.3590928,2.5445976
H3NJR5_9LACT/34-366,-0.00298573,-0.20117788,-2.1101308,-0.046572864,-0.030344289,-0.025978133,-0.022549894,1.0205535,-0.552228,-0.19526815
B8GTX9_THISH/33-373,0.01924118,-0.4252038,0.42816827,-0.08943246,0.042216577,0.011595358,-0.021706354,0.20709978,-0.32926017,-0.12587729
